,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,timestamp,Date,Time,hour,day_of_week,month
629,-0.3426973803939069,0.1683934721259441,-0.38496628684116796,-0.27538351626419033,-0.6859554432176713,0.21331941725047315,-0.3378687755137168,0.2700193134093256,-0.19007255534796805,-0.16446957994677971,0.2802069197743852,0.022043646328705886,2004-04-05 23:00:00,4/5/2004,23:00:00,23,0,4
630,-0.7647843358609846,-0.4003179386392425,-0.8135381033336084,-0.8412495082976353,-0.8259231805921597,0.8958411694079804,-0.7769549982543568,-0.09815179469593575,-0.7896657990997163,-0.20986608594854964,0.36737326186719765,0.03335457746181197,2004-04-06 00:00:00,4/6/2004,0:00:00,0,1,4
631,-0.9054799876833438,-0.5727959894450778,-1.001038273049051,-1.152288431070986,-0.9465850231563739,1.375556458067257,-1.1951323532454425,-0.23256346908357084,-1.1312062544013453,-0.2893099714516474,0.46035069343286433,-0.012894563171333355,2004-04-06 01:00:00,4/6/2004,1:00:00,1,1,4
632,-1.1165234654168827,-0.782566591776499,-1.1617527042337163,-1.4820646383487552,-0.9996762338846281,2.034677464436507,-1.4460387662400938,-0.36697514347120597,-1.2248136384469768,-0.39145210995563007,0.588194661835656,-0.05436797732605603,2004-04-06 02:00:00,4/6/2004,2:00:00,2,1,4
633,-1.1165234654168827,-0.8105360054206886,-1.1081812271721612,-1.3621460175204756,-1.0141556549923338,1.6836662776126459,-1.5087653694887566,-0.2676273841412148,-1.174215052476365,-0.44819774245784266,0.7160386302384474,-0.05889234977929857,2004-04-06 03:00:00,4/6/2004,3:00:00,3,1,4
634,-1.1165234654168827,-0.8991058152939553,-1.12157409643755,-1.399620586529313,-1.0045027075871968,1.8240707523421904,-1.529674237238311,-0.2968473133559181,-1.2652925072234662,-0.49359424845961275,0.7276608091841559,-0.09860628575776047,2004-04-06 04:00:00,4/6/2004,4:00:00,4,1,4
635,-0.9054799876833438,-0.5634728515636813,-0.9072881881913297,-0.9948952412338689,-0.768005496161337,1.1922506160592408,-0.9233170725012367,-0.07769784424564345,-0.9288119105188984,-0.43684861595740015,0.5649503039442391,-0.1418391780887442,2004-04-06 05:00:00,4/6/2004,5:00:00,5,1,4
636,-0.2723495544827274,0.629888797255071,-0.22425185565650274,-0.08426321431911948,-0.3287963892275974,0.17431817427004415,-0.29605104001460825,0.5242326975772441,-0.03574686813760245,-0.4595468689582851,0.5707613934170933,-0.17124759903482017,2004-04-06 06:00:00,4/6/2004,6:00:00,6,1,4
637,1.6973895710303017,2.6250403038739223,1.8650357497441448,1.7407482964112628,0.46757177169621605,-0.9411173749702249,0.5403036699675631,2.151782754836217,1.3607741046512798,-0.35740473045430243,0.35575108292148955,-0.185323424444908,2004-04-06 07:00:00,4/6/2004,7:00:00,7,1,4
638,2.893302611520355,3.0585662153588595,3.1507511992214665,2.59891592671364,0.33725698172686475,-1.3311298047745148,0.43575933121979166,3.2095441924084755,1.973016994895681,-0.2552625919503199,0.198851667154427,-0.1757719714880627,2004-04-06 08:00:00,4/6/2004,8:00:00,8,1,4
639,1.6270417451191224,1.9724206521761671,1.5837854951709807,1.5271432530608897,0.11523919140871071,-0.9645181207584823,0.3521238602215745,1.8537394768462434,1.461971276592503,-0.005581808940584652,-0.16143588016253121,-0.1360580355096008,2004-04-06 09:00:00,4/6/2004,9:00:00,9,1,4
640,0.5718243564514279,1.0634147087400083,0.5257488232052681,0.6614807089567452,-0.24191986258136322,-0.5004033292913773,-0.02423575927040258,1.0560354092848439,0.6625136182568386,0.13060770906472588,-0.4229349064409685,-0.2182508017435061,2004-04-06 10:00:00,4/6/2004,10:00:00,10,1,4
641,-0.3426973803939069,0.30824054034689163,-0.3447876790450017,-0.2191716627509342,-0.6135583376791428,0.17821829856808705,-0.6305929240074768,0.3459911293675541,-0.24067114131857972,0.19870246806738073,-0.521723427479489,-0.22755090067517103,2004-04-06 11:00:00,4/6/2004,11:00:00,11,1,4
642,0.3607808787178892,1.2498774663679382,0.5793203002668231,0.7101976486682339,-0.46393765289951727,-0.4692023349070341,-0.3587776432632711,1.0414254446774922,0.34374252664198507,0.2781463535704783,-0.7251115590293847,-0.3358844855278106,2004-04-06 12:00:00,4/6/2004,12:00:00,12,1,4
643,0.5718243564514279,0.8536441064085869,0.45878447687832424,0.6015213985426053,-0.31431696811989174,-0.3131973629853182,0.16394405047558597,0.7083182516298748,0.0958094553859879,0.2214007210682657,-0.8355222590136137,-0.5143458434057088,2004-04-06 13:00:00,4/6/2004,13:00:00,13,1,4
644,0.2904330528067095,0.5599652631445972,0.17753422230516022,0.33545195857985965,-0.3191434418224603,-0.09479040229491585,0.4775770667189002,0.49209077544107055,-0.2862098686921302,0.09656032956339825,-0.7948446327036348,-0.6189091178806461,2004-04-06 14:00:00,4/6/2004,14:00:00,14,1,4
645,-0.1316539026603682,-0.02273085444268419,-0.13050177079878147,0.01691812200474155,-0.5652936006534571,0.14311717988570097,0.10121744722692312,0.1677495611578641,-0.8655636780556338,0.017116444060300703,-0.7076782906108223,-0.6148874534777637,2004-04-06 15:00:00,4/6/2004,15:00:00,15,1,4
646,-0.1316539026603682,0.19636288577013358,0.016819791120495125,0.17056385494097498,-0.5942524428688686,0.0534143210307143,-0.21241556901639114,0.3752110585822574,-0.7997855162938388,0.03981469706118566,-0.7134893800836766,-0.6013143361180364,2004-04-06 16:00:00,4/6/2004,16:00:00,16,1,4
647,0.4311287046290689,0.6998123313655447,0.5123559539398793,0.6502383382540939,-0.4301523369815373,-0.29369674149510366,0.16394405047558597,0.7433821666875188,-0.2609105757068244,-0.10772394744456715,-0.49266798011521823,-0.5548138414597109,2004-04-06 17:00:00,4/6/2004,17:00:00,17,1,4
648,0.6421721823626075,0.779059003357415,0.6462846465937669,0.7701569590823737,-0.35292875774044025,-0.41850071903247643,0.2475795214738031,0.9187017419757384,-0.05092644392878595,-0.18716783294766468,-0.27765766961961447,-0.4643263923948612,2004-04-06 18:00:00,4/6/2004,18:00:00,18,1,4
649,0.8532156600961462,0.9934911746295345,0.6596775158591557,0.7776518728841412,-0.24674633628393178,-0.42630096762856223,0.3730327279711288,0.942077685347501,0.143878112058069,-0.24391346544987727,-0.08008062754257261,-0.38439581238757714,2004-04-06 19:00:00,4/6/2004,19:00:00,19,1,4
650,0.782867834184967,0.9981527435702328,0.6194989080629896,0.7476722176770713,-0.2612257573916375,-0.43410121622464803,0.3730327279711288,1.0092835225413186,0.3412125973434545,-0.323357350952975,0.09425205664305225,-0.3338736533263694,2004-04-06 20:00:00,4/6/2004,20:00:00,20,1,4
651,-0.20200172857154772,-0.02739242338338244,-0.22425185565650274,-0.09175812812088696,-0.6811289695151028,0.23672016303873053,-0.3796865110128254,0.19112550452962673,-0.5720918794260862,-0.3120082244525325,0.0187078934959479,-0.3788660238336142,2004-04-06 21:00:00,4/6/2004,21:00:00,21,1,4
652,-0.5537408581274458,-0.34437911135086346,-0.5724664565566105,-0.5039783872180986,-0.7535260750536312,0.6267325928430204,-0.5678663207588139,-0.01049200705182591,-0.9591710621012655,-0.30065909795208984,-0.02778082228688523,-0.4077717367293302,2004-04-06 22:00:00,4/6/2004,22:00:00,22,1,4
653,-0.694436509949805,-0.41430264546133727,-0.7197880184758871,-0.7138359736675881,-0.8017908120793169,0.8490396778314656,-0.7142283950056939,-0.20042154694739725,-0.9541112035042043,-0.3120082244525325,-0.12075825385255191,-0.49021585698841535,2004-04-06 23:00:00,4/6/2004,23:00:00,23,1,4
654,-0.8351321617721643,-0.7126430576660253,-0.8269309725989972,-0.8712291635047054,-0.8500555491050026,1.13764887588664,-0.8605904692525739,-0.3202232567276807,-1.1413259715954676,-0.3120082244525325,-0.1846802380539478,-0.5414920781251634,2004-04-07 00:00:00,4/7/2004,0:00:00,0,2,4
655,-0.9758278135945235,-0.9876756251672221,-1.0546097501106062,-1.2722070518992656,-0.9514114968589426,1.8435713738324049,-1.299676691993214,-0.5569046833667772,-1.4449174874191375,-0.323357350952975,-0.2427911327824894,-0.5920142371863711,2004-04-07 01:00:00,4/7/2004,1:00:00,1,2,4
656,-1.1868712913280623,-1.262708192668419,-1.175145573499105,-1.5157917504567089,-1.0189821286949023,2.4948921316055688,-1.6342185759860823,-0.723458279890586,-1.6043030332265642,-0.323357350952975,-0.2718465801467602,-0.6153901615281242,2004-04-07 02:00:00,4/7/2004,2:00:00,2,2,4
657,-1.257219117239242,-1.3978936919486682,-1.2688956583568265,-1.7931035611221058,-1.0141556549923338,3.5635261892693233,-1.5087653694887566,-0.8987778551788057,-1.7358593567501546,-0.2666117184507622,-0.38806836960384344,-0.642787750272759,2004-04-07 03:00:00,4/7/2004,3:00:00,3,2,4
658,-1.257219117239242,-1.3839089851265733,-1.2688956583568265,-1.7781137335185708,-1.0624203920180195,3.863835760218626,-1.8642161212311794,-0.8637139401211618,-1.7864579427207663,-0.3120082244525325,-0.21373568541821858,-0.5560706115856116,2004-04-07 04:00:00,4/7/2004,4:00:00,4,2,4
659,-1.257219117239242,-1.2906776063126084,-1.2555027890914376,-1.7406391645097334,-1.0141556549923338,3.3919207201554356,-1.5924008404869738,-0.7643661807911706,-1.75862872043693,-0.35740473045430243,0.059385519805927205,-0.41682048163581503,2004-04-07 05:00:00,4/7/2004,5:00:00,5,2,4
660,-0.9054799876833438,-0.4702414727497163,-0.8805024496605522,-0.9536732153241476,-0.8548820228075712,1.644665034632217,-0.9860436757498996,-0.1858115823400456,-1.5182854370765244,-0.4822451219591703,0.553328124998531,-0.209202056837021,2004-04-07 06:00:00,4/7/2004,6:00:00,6,2,4
661,0.5014765305402482,0.9608601920446467,0.36503439202060295,0.5228248036240467,-0.3867140736584202,-0.2273946284283744,0.05939971172781455,0.8982477915254461,-0.49619400047016865,-0.4708959954587276,0.5300837671071145,-0.2122183051391826,2004-04-07 07:00:00,4/7/2004,7:00:00,7,2,4
662,0.7125200082737873,0.8629672442899835,0.7400347314514882,0.8563484678026998,-0.38188759995585164,-0.46530221060899124,-0.128780098018174,1.0501914234419032,-0.05092644392878595,-0.39145210995563007,0.1697962197901562,-0.3665496765997874,2004-04-07 08:00:00,4/7/2004,8:00:00,8,2,4
663,0.14973740098435018,0.22899386835502136,-0.21085898639111403,-0.06552592981470078,-0.3867140736584202,0.11581630979940068,0.16394405047558597,0.3343031576816728,-0.5214932934554745,-0.5503398809618253,0.7160386302384474,-0.19009915092333068,2004-04-07 09:00:00,4/7/2004,9:00:00,9,2,4
664,-0.3426973803939069,-0.06468497490896845,-0.3715734175757791,-0.24915131795800413,-0.5797730217611629,0.29522202750937404,-0.2542333045154997,0.2700193134093256,-0.731477425233513,-0.2666117184507622,0.23371820399155208,-0.150887922995229,2004-04-07 10:00:00,4/7/2004,10:00:00,10,2,4
665,-0.41304520630508657,-0.39565636969854423,-0.4787163716988893,-0.3878072232907026,-0.5459877058431829,0.6072319713528059,-0.23332443676594541,-0.03971193626652919,-0.5973911724113921,-0.20986608594854964,-0.27765766961961447,-0.4980078317689996,2004-04-07 11:00:00,4/7/2004,11:00:00,11,2,4
666,-0.3426973803939069,-0.33505597346946697,-0.31800194051422415,-0.18919200754386425,-0.5315082847354772,0.3966252592584894,0.03849084397826027,0.03625987969169934,-0.6732890513673095,-0.11907307394500982,-0.5101012485337809,-0.591511529136011,2004-04-07 12:00:00,4/7/2004,12:00:00,12,2,4
667,-0.20200172857154772,0.03786954178639307,-0.1438946400641702,0.0019282944012065837,-0.5652936006534571,0.18601854716417285,-0.10787123026861971,0.416118959482842,-0.6555795462775954,-0.03962918844191188,-0.39969054854955155,-0.4012365320746465,2004-04-07 13:00:00,4/7/2004,13:00:00,13,2,4
668,-0.4833930322162663,-0.484226179571811,-0.5456807180258332,-0.4702512751101449,-0.7149142854330828,0.759336818976479,-0.6096840562579225,-0.10399578053887641,-1.0122995773704078,-0.4595468689582851,0.15817404084444772,-0.46306962226896037,2004-04-07 14:00:00,4/7/2004,14:00:00,14,2,4
669,-0.1316539026603682,0.3548562297538741,-0.3581805483103904,-0.23416149035446918,-0.4156729158738316,0.3576240162780604,-0.08696236251906543,0.26417532756638495,-0.6328101825908202,-0.8567662964737732,1.587702051166572,-0.0810115039951508,2004-04-07 15:00:00,4/7/2004,15:00:00,15,2,4
670,-0.6240886840386255,-0.260470870418295,-0.5724664565566105,-0.5039783872180986,-0.8066172857818855,0.7905378133608222,-0.8187727337534654,-0.11860574514622806,-1.1059069614160393,-0.23256433894943498,-0.08008062754257261,-0.36604696854942714,2004-04-07 16:00:00,4/7/2004,16:00:00,16,2,4
671,0.14973740098435018,0.3268868161096846,0.3382486534898253,0.48909769151609306,-0.5411612321406143,0.0456140724346285,-0.2542333045154997,0.47163682499077825,-0.38993696993188415,-0.05097831494235456,-0.6960561116651138,-0.6729502332943756,2004-04-07 17:00:00,4/7/2004,17:00:00,17,2,4
672,0.8532156600961462,0.5599652631445972,0.4453916076129355,0.5940264847408379,-0.22744044147365752,-0.14159189387143065,0.2684883892233574,0.6966302799439935,-0.07622573691409179,-0.4254994894569577,-0.021969732814030987,-0.5495354069309281,2004-04-07 18:00:00,4/7/2004,18:00:00,18,2,4
673,0.7125200082737873,0.7510895897132255,0.5793203002668231,0.7139451055691176,-0.36258170514557736,-0.2390950013225031,0.43575933121979166,0.8368859401745693,0.017381647131539803,-0.8113697904720031,1.2913364880510094,-0.19135592104923121,2004-04-07 19:00:00,4/7/2004,19:00:00,19,2,4
674,0.8532156600961462,0.49470329797482165,0.11056987597821638,0.2642502774630685,-0.28053165220191173,0.15871767707787257,0.16394405047558597,0.4979347612840112,-0.11164474709351996,-0.9589084349777559,1.4482359038180719,-0.29868408980115035,2004-04-07 20:00:00,4/7/2004,20:00:00,20,2,4
675,-0.6240886840386255,-0.6753505061404393,-0.9340739267221073,-1.0361172671435899,-0.8210967068895912,1.5588623000752733,-0.7769549982543568,-0.5247627612306036,-1.2855319416117108,-0.9816066879786408,1.3203919354152802,-0.3954553894955034,2004-04-07 21:00:00,4/7/2004,21:00:00,21,2,4
676,-0.5537408581274458,-0.37701009393575124,-0.786752364802831,-0.8075223961896817,-0.7293937065407884,1.2390521076357555,-0.4842308497605968,-0.20626553279033788,-0.9996499308777548,-1.0383523204808534,1.517968977492322,-0.3718281111285702,2004-04-07 22:00:00,4/7/2004,22:00:00,22,2,4
677,-0.1316539026603682,0.02854640390499657,-0.4117520253719455,-0.30536317147126024,-0.5508141795457515,0.47462774521934736,-0.14968896576772828,0.14145162486463114,-0.37222746484217006,-1.004304940979526,1.564457693275155,-0.29843273577596996,2004-04-07 23:00:00,4/7/2004,23:00:00,23,2,4
678,-0.4833930322162663,-0.37701009393575124,-0.7197880184758871,-0.7138359736675881,-0.6618230747048285,0.9309422880903665,-0.23332443676594541,-0.1858115823400456,-0.4734246367833934,-1.0383523204808534,1.5063467985466135,-0.37107404905302993,2004-04-08 00:00:00,4/8/2004,0:00:00,0,3,4
679,-0.41304520630508657,-0.23250145677410547,-0.5992521950873881,-0.541452956226936,-0.7149142854330828,0.7047350788038784,-0.40059537876237966,-0.019257985816236892,-0.37981725273776185,-1.072399699982181,1.6051353195851343,-0.3645388443983465,2004-04-08 01:00:00,4/8/2004,1:00:00,1,3,4
680,-0.694436509949805,-0.633396385674155,-0.8135381033336084,-0.8487444220994028,-0.8500555491050026,0.9816439039649242,-0.7560461305048025,-0.2296414761621005,-0.5037837883657604,-1.1631927119857213,1.7736569142979046,-0.4029960102509076,2004-04-08 02:00:00,4/8/2004,2:00:00,2,3,4
681,-0.9054799876833438,-0.9830140562265238,-0.9206810574567186,-1.0136325257382874,-0.9248658914948154,1.3560558365770425,-1.1219513161220025,-0.3611311576282653,-0.6201605360981672,-1.2312874709883763,1.8317678090264462,-0.4620642061682399,2004-04-08 03:00:00,4/8/2004,3:00:00,3,3,4
682,-0.7296104229053948,-1.2953391752533066,-1.12157409643755,-1.4033680434301967,-0.912799707238394,2.069778583118893,-1.0696791467481168,-0.5802806267385399,-0.8276147385776751,-1.1518435854852787,1.541213335383738,-0.49599699956755844,2004-04-08 04:00:00,4/8/2004,4:00:00,4,3,4
683,-0.9054799876833438,-1.080907003981187,-0.9876454037836624,-1.1260562327647998,-0.7873113909716112,1.7772692607656755,-0.9651348080003453,-0.5072308037017816,-0.7668964354129412,-1.1745418384861637,1.3378252038338425,-0.622679428258348,2004-04-08 05:00:00,4/8/2004,5:00:00,5,3,4
684,-0.694436509949805,-0.7545971781323095,-0.7197880184758871,-0.7063410598658206,-0.7631790224587685,1.3014540964044419,-0.9233170725012367,-0.22671948324063018,-0.5796816673216779,-1.1745418384861637,1.2390366827953223,-0.6701853390173942,2004-04-08 06:00:00,4/8/2004,6:00:00,6,3,4
685,0.3607808787178892,0.8070284170016044,0.4855702154091019,0.6240061399479078,-0.34327581033530313,-0.059689283612529766,-0.5887751885083682,0.7638361171378111,0.2830242234772511,-1.1745418384861637,1.2448477722681761,-0.6656609665641516,2004-04-08 07:00:00,4/8/2004,7:00:00,7,3,4
686,2.119476526497379,1.9164818248877882,2.2668218277058076,2.0218075639775437,0.3662158239422762,-0.9333171263741391,0.20576178597469452,2.1254848185429838,1.4645012058910336,-0.9702575614781984,0.884560224951218,-0.6073468327223596,2004-04-08 08:00:00,4/8/2004,8:00:00,8,3,4
687,1.4863460932967631,1.5575410164540229,1.1953922864747066,1.231094157891074,0.32760403432172763,-0.6213071825307072,0.4566681989693459,1.2371989704160042,1.3734237511439327,-0.6184346399644804,0.2976401881929479,-0.5492840529057477,2004-04-08 09:00:00,4/8/2004,9:00:00,9,3,4
688,0.3607808787178892,0.49470329797482165,0.20431996083593765,0.3691790706878133,-0.20813454666338324,-0.08699015369883005,0.10121744722692312,0.46287084622636726,0.7409414265112867,-0.2212152124489923,-0.37644619065813495,-0.5940250693878123,2004-04-08 10:00:00,4/8/2004,10:00:00,10,3,4
689,0.22008522689552987,0.5692884010259937,0.3382486534898253,0.49659260531786054,-0.3287963892275974,-0.06748953220861556,0.08030857947736883,0.6323464356716463,0.4348199813890861,0.09656032956339825,-0.8645777063778844,-0.6809935621001401,2004-04-08 11:00:00,4/8/2004,11:00:00,11,3,4
690,0.009041749161991144,0.09380836907477208,0.15074848377438277,0.31296721717455717,-0.5315082847354772,0.11581630979940068,-0.2542333045154997,0.23203340543021134,-0.17236305025825396,0.3462411125731335,-1.2597317905319678,-0.8380898278377262,2004-04-08 12:00:00,4/8/2004,12:00:00,12,3,4
691,0.3607808787178892,0.35019466081317585,0.5391416924706568,0.6764705365602801,-0.3191434418224603,-0.07528978080470136,0.3521238602215745,0.43072892409019364,0.10592917258011023,0.2214007210682657,-1.3004094168419469,-0.9934266153990517,2004-04-08 13:00:00,4/8/2004,13:00:00,13,3,4
692,0.5014765305402482,0.20102445471083186,0.49896308467449063,0.6427434244523265,-0.24674633628393178,0.037813823838542704,0.41485046347023735,0.2612533346449146,-0.040806726734663616,0.24409897406915104,-1.5386640852289675,-1.2173830518345545,2004-04-08 14:00:00,4/8/2004,14:00:00,14,3,4
693,0.2904330528067095,0.16373190318524583,0.4052129998167691,0.5490570019302329,-0.5073759162226343,0.08071519111701458,-0.14968896576772828,0.26417532756638495,-0.24826092921417148,0.24409897406915104,-1.4108201168261758,-1.0919573932696658,2004-04-08 15:00:00,4/8/2004,15:00:00,15,3,4
694,-0.1316539026603682,-0.07400811279036494,0.07039126818204999,0.23052316535511486,-0.6087318639765743,0.20551916865438735,-0.275142172265054,-0.02217997873770722,-0.5316130106495969,0.28949548007092096,-1.375953579989051,-1.00825650288468,2004-04-08 16:00:00,4/8/2004,16:00:00,16,3,4
695,1.0642591378296853,0.9142445026376642,1.2757495020670389,1.291053468305214,-0.19365512555567754,-0.43800134052269096,0.6239391409657802,0.9829855862480856,0.4803587087626366,0.3462411125731335,-1.4282533852447383,-1.0235890984206684,2004-04-08 17:00:00,4/8/2004,17:00:00,17,3,4
696,1.7677373969414811,1.4316786550551701,1.851642880478756,1.7295059257086116,0.04284208587018221,-0.7383109114719941,0.9584810249586487,1.4914123545839229,1.1052512454996908,0.09656032956339825,-1.1899987168577177,-0.9848805785429269,2004-04-08 18:00:00,4/8/2004,18:00:00,18,3,4
697,2.9636504374315344,2.4106081326018027,2.534679213013583,2.201685495219963,0.4530923505885104,-0.9996192394408684,1.3139317767010716,2.0612009742706365,1.9350680554177222,-0.05097831494235456,-0.9401218695249889,-0.8893660489744746,2004-04-08 19:00:00,4/8/2004,19:00:00,19,3,4
698,1.5566939192079423,1.0167990193330256,0.7534276007168772,0.8600959247035835,-0.0005961774529348857,-0.3482984816677043,0.5821214054666717,0.6937082870225232,1.0091139321555287,-0.30065909795208984,-0.5391566958980517,-0.799129953934805,2004-04-08 20:00:00,4/8/2004,20:00:00,20,3,4
699,-0.3426973803939069,-0.260470870418295,-0.42514489463733424,-0.32035299907479525,-0.6763024958125342,0.5175291124978193,-0.31695990776416255,-0.15074766728240166,-0.263440505005355,-0.35740473045430243,-0.44036817485953084,-0.7744972594671514,2004-04-08 21:00:00,4/8/2004,21:00:00,21,3,4
700,-0.4833930322162663,-0.19987047418921772,-0.5188949794950556,-0.44401907680395875,-0.6618230747048285,0.6150322199488917,-0.19150670126683686,-0.14782567436093133,-0.13947396937735637,-0.49359424845961275,-0.17886914858109354,-0.7320184292117082,2004-04-08 22:00:00,4/8/2004,22:00:00,22,3,4
701,-0.06130607674918853,-0.0693465438496667,-0.00326951277758807,0.1499528419861144,-0.4977229688174972,-0.20399388264011703,-0.04514462701995686,0.5300766834201848,0.18435698083455831,0.6923894708366299,-0.41131272749526,0.6614882863869769,2004-04-08 23:00:00,4/8/2004,23:00:00,23,3,4
702,0.22008522689552987,0.7021431158358938,0.11056987597821638,0.2661240059135104,-0.3770611262532831,-0.1669427018087095,0.017581976228705984,0.4044309877969607,0.21598109706619062,0.8058807358410556,-0.47232916696022853,0.15073690722093633,2004-04-09 00:00:00,4/9/2004,0:00:00,0,4,4
703,-0.20200172857154772,0.04253111072709132,-0.23094829028919722,-0.09550558502177071,-0.5508141795457515,-0.41460059473443356,-0.23332443676594541,0.21450144790138936,-0.17109808560898868,1.106632588102782,-0.5914565011537392,0.9474034900293845,2004-04-09 01:00:00,4/9/2004,1:00:00,1,4,4
704,-0.7647843358609846,-0.8618132637683693,-0.8537167111297748,-0.9161986463153102,-0.7873113909716112,1.2351519833377127,-0.5260485852597053,-0.29830830981665324,-0.6517846523297995,-0.9645829982279772,1.0792317222918328,-0.4928550742528068,2004-04-09 02:00:00,4/9/2004,2:00:00,2,4,4
705,-0.7647843358609846,-0.35603303370260914,-0.9675560998855792,-1.094202849107288,-0.8572952596588554,2.6274963577390276,-0.9128626386264597,-0.4940818355551652,-0.974350637892449,-1.0213286307301899,0.6579277355099057,-0.7781418928322635,2004-04-09 03:00:00,4/9/2004,3:00:00,3,4,4
706,-0.7647843358609846,-0.8618132637683693,-0.8537167111297748,-0.9161986463153102,-0.6521701272996914,1.2351519833377127,-0.6096840562579225,-0.29830830981665324,-0.6517846523297995,-0.9645829982279772,1.0792317222918328,-0.4928550742528068,2004-04-09 04:00:00,4/9/2004,4:00:00,4,4,4
707,-0.8351321617721643,-0.6403887390852024,-0.8202345379663029,-0.8581130643516123,-0.42049938957640015,0.6013817849057416,-0.5051397175101511,0.0041179575555257315,-0.23434631807225326,0.005767317559858026,0.5097449539521244,0.5691156821332766,2004-04-09 05:00:00,4/9/2004,5:00:00,5,4,4
708,-0.41304520630508657,-0.43061813675378113,-0.29791263661614104,-0.1742021799403293,-0.30466402071475457,0.002712705156156615,-0.4633219820110425,0.318232196613586,-0.16097836841486635,0.6583420913353027,-0.2166412301546455,0.8145628877216808,2004-04-09 06:00:00,4/9/2004,6:00:00,6,4,4
709,0.3607808787178892,0.2150091615329266,0.4186058690821581,0.5696680148850936,0.08628034919329931,-0.7578115329622086,0.05939971172781455,0.5417646551060661,0.4348199813890861,1.2598457958587561,-1.0766824721370618,0.5390788761242498,2004-04-09 07:00:00,4/9/2004,7:00:00,7,4,4
710,0.5718243564514279,-0.05769262149792107,0.39182013055138043,0.5434358165789073,-0.08264623039660052,0.09631568830918619,0.18485291822514024,0.9216237348972087,-0.005387716555235449,0.5221525733299922,-0.5304400616887702,0.19258735241342945,2004-04-09 08:00:00,4/9/2004,8:00:00,8,4,4
711,0.4311287046290689,-0.1695702760746791,0.39182013055138065,0.5396883596780235,0.023536191059907948,0.09436562616016474,0.2893972569729117,0.8953257986039758,-0.0736958076155612,0.5902473323326475,-0.5071957037973536,0.2771679818865458,2004-04-09 09:00:00,4/9/2004,9:00:00,9,4,4
712,0.22008522689552987,0.7021431158358938,0.11056987597821638,0.2661240059135104,-0.20330807296081468,-0.1669427018087095,0.22667065372424883,0.4044309877969607,0.21598109706619062,0.8058807358410556,-0.47232916696022853,0.15073690722093633,2004-04-09 10:00:00,4/9/2004,10:00:00,10,4,4
713,0.3607808787178892,0.2150091615329266,0.4186058690821581,0.5696680148850936,-0.06334033558632625,-0.7578115329622086,0.2684883892233574,0.5417646551060661,0.4348199813890861,1.2598457958587561,-1.0766824721370618,0.5390788761242498,2004-04-09 11:00:00,4/9/2004,11:00:00,11,4,4
714,1.415998267385583,0.7137970381876394,2.6619114710347764,2.220422779724382,0.29864519210631624,-0.2839464307499964,0.3939415957206831,0.4205019488650475,1.1039862808504255,0.7037385973370727,-1.0766824721370616,-0.27367436429572656,2004-04-09 12:00:00,4/9/2004,12:00:00,12,4,4
715,1.5566939192079423,0.8163515548830009,1.5235175834767307,1.4821737702502846,0.10075977030100501,-1.0971223468919409,0.5612125377171173,1.1422342004682184,1.0217635786481816,1.645716096873802,-1.4282533852447383,0.5053974367501111,2004-04-09 13:00:00,4/9/2004,13:00:00,13,4,4
716,0.07938957507317082,0.11944699824861246,0.2712843071628815,0.42539092420106944,-0.2708787047967746,-0.39900009754226196,0.22667065372424883,0.6250414533679705,0.26278478908900643,1.5265502686191552,-1.0301937563542285,0.7122617994733648,2004-04-09 14:00:00,4/9/2004,14:00:00,14,4,4
717,0.923563486007326,0.035538757316043945,0.840481250941904,0.9406662480725839,0.05249503327531935,-0.39900009754226196,0.6030302732162259,0.8003610286561902,0.0806298795948044,1.1747273471054374,-1.378859124725478,-0.13706345161032155,2004-04-09 15:00:00,4/9/2004,15:00:00,15,4,4
718,1.0642591378296853,0.07050052437128082,0.9208384665342367,1.0099942007389333,-0.08747270409916909,-0.13184158312632338,0.6448480087153344,1.2824898606987942,0.03888604616904977,0.970443070097472,-1.1289822773927491,0.023174739442016663,2004-04-09 16:00:00,4/9/2004,16:00:00,16,4,4
719,0.2904330528067095,0.762743512064971,-0.31800194051422415,-0.2060555635978411,-0.43980528438667443,-0.12599139667925904,0.18485291822514024,-0.36843613993194113,0.8762926439826729,-1.1518435854852787,0.9165212170519157,-0.7623065892459149,2004-04-09 17:00:00,4/9/2004,17:00:00,17,4,4
720,0.5014765305402482,-0.05769262149792107,0.39182013055138043,0.5434358165789073,-0.3191434418224603,0.09631568830918619,0.3939415957206831,0.9216237348972087,-0.005387716555235449,0.5221525733299922,-0.5304400616887702,0.19258735241342945,2004-04-09 18:00:00,4/9/2004,18:00:00,18,4,4
721,0.923563486007326,0.035538757316043945,0.840481250941904,0.9406662480725839,-0.1695227570428347,-0.39900009754226196,0.6030302732162259,0.8003610286561902,0.0806298795948044,1.1747273471054374,-1.378859124725478,-0.13706345161032155,2004-04-09 19:00:00,4/9/2004,19:00:00,19,4,4
